Feature,Data_Type,Category,Sub_Category,TCGA-23-1021,TCGA-23-1022,TCGA-23-1023,TCGA-23-1024,TCGA-23-1026,TCGA-23-1027,TCGA-23-1028,TCGA-23-1029,TCGA-23-1030,TCGA-23-1031,TCGA-23-1032,TCGA-23-1107,TCGA-23-1109,TCGA-23-1110,TCGA-23-1111,TCGA-23-1113,TCGA-23-1114,TCGA-23-1116,TCGA-23-1117,TCGA-23-1118,TCGA-23-1119,TCGA-23-1120,TCGA-23-1121,TCGA-23-1122,TCGA-23-1123,TCGA-23-1809,TCGA-23-2072,TCGA-23-2077,TCGA-23-2078,TCGA-23-2079,TCGA-23-2081,TCGA-23-2084,TCGA-23-2641,TCGA-23-2643,TCGA-23-2645,TCGA-23-2647,TCGA-23-2649,TCGA-25-1312,TCGA-25-1313,TCGA-25-1314,TCGA-25-1315,TCGA-25-1316,TCGA-25-1317,TCGA-25-1318,TCGA-25-1319,TCGA-25-1320,TCGA-25-1321,TCGA-25-1322,TCGA-25-1323,TCGA-25-1324,TCGA-25-1325,TCGA-25-1326,TCGA-25-1328,TCGA-25-1329,TCGA-25-1623,TCGA-25-1625,TCGA-25-1626,TCGA-25-1627,TCGA-25-1630,TCGA-25-1631,TCGA-25-1632,TCGA-25-1634,TCGA-25-1635,TCGA-25-1870,TCGA-25-1871,TCGA-25-1877,TCGA-25-1878,TCGA-25-2042,TCGA-25-2390,TCGA-25-2391,TCGA-25-2392,TCGA-25-2393,TCGA-25-2396,TCGA-25-2397,TCGA-25-2399,TCGA-25-2400,TCGA-25-2401,TCGA-25-2404,TCGA-25-2408,TCGA-25-2409,TCGA-3P-A9WA,TCGA-42-2582,TCGA-42-2587,TCGA-42-2588,TCGA-42-2589,TCGA-42-2590,TCGA-42-2591,TCGA-42-2593,TCGA-57-1582,TCGA-57-1583,TCGA-57-1585,TCGA-57-1586,TCGA-57-1992,TCGA-57-1993,TCGA-57-1994,TCGA-59-A5PD,TCGA-5X-AA5U,TCGA-OY-A56P,TCGA-OY-A56Q,TCGA-WR-A838
75thPercentile_NH_F36,num,Nuclear,Nuclear,0.05034405,0.038298324,0.033056973,0.038252447,0.039114377,0.044798675,0.04008262,0.053548541,0.040136827,0.048938126,0.050700411,0.044214223,0.031757949,0.045142592,0.050477451,0.040279599,0.039598274,0.048980396,0.044171257,0.024219624,0.043171292,0.038477478,0.037939868,0.047154994,0.044795248,0.050517723,0.034014354,0.035151247,0.038958115,0.04227326,0.030126521,0.048929151,0.040327902,0.052242985,0.049249574,0.060274556,0.049144264,0.021808149,0.057992754,0.068899872,0.049379804,0.044989238,0.038748793,0.056769408,0.032951859,0.052973497,0.057174823,0.043485635,0.054275662,0.058013599,0.061772896,0.057643805,0.029956362,0.029976539,0.042149015,0.034044376,0.036093108,0.06017541,0.050467735,0.058501303,0.050319493,0.053048538,0.052353442,0.046637988,0.041772687,0.032249832,0.053403622,0.052103758,0.026546357,0.038657238,0.031531514,0.044265004,0.050659492,0.043274739,0.04685505,0.044595955,0.052065704,0.043683352,0.02241503,0.05836208,0.046383292,0.020076674,0.020535398,0.023259514,0.031442586,0.02364224,0.022231041,0.017647795,0.050151794,0.052907069,0.055060342,0.046243673,0.048165762,0.049549834,0.017766301,0.039730821,0.033060802,0.052543029,0.05812562,0.036038149
90thPercentile_NH_F36,num,Nuclear,Nuclear,0.06334553,0.047372047,0.042112315,0.05079996,0.04900126,0.057811849,0.05006475,0.067177676,0.050462852,0.062104204,0.06359341,0.057522488,0.038449896,0.058188531,0.062662933,0.051168582,0.053370848,0.06431615,0.055662728,0.031730552,0.056895566,0.047582833,0.048065607,0.06178381,0.056353689,0.065004556,0.042916239,0.047368457,0.048711733,0.053257043,0.038617222,0.061745924,0.050383599,0.066093362,0.06424064,0.075779799,0.065417402,0.029366519,0.073608421,0.083909668,0.060964674,0.05603739,0.050703148,0.072196751,0.045701876,0.066878472,0.073755713,0.053753172,0.073710503,0.077789805,0.077633196,0.073125409,0.03827193,0.043691545,0.061351055,0.042670326,0.052377332,0.076450915,0.065603274,0.070905882,0.062920566,0.068877965,0.068295488,0.060100681,0.055560599,0.042016804,0.070628069,0.064757165,0.033226941,0.047452601,0.043710341,0.056783246,0.064437057,0.055995754,0.061903807,0.058485188,0.070167343,0.056485815,0.027669938,0.075718768,0.059033353,0.026635588,0.026328453,0.031755498,0.040241997,0.031176224,0.030201179,0.022270661,0.063399637,0.067444188,0.067711356,0.059231774,0.059594327,0.062137078,0.022830163,0.049418003,0.042582747,0.066787746,0.071584202,0.046901394
95thPercentile_NH_F36,num,Nuclear,Nuclear,0.071536467,0.053452043,0.048331287,0.059110626,0.055088038,0.066841163,0.057337889,0.076476289,0.057513016,0.070407439,0.072098343,0.066313095,0.04316367,0.066555539,0.070959737,0.058589824,0.062572181,0.074205917,0.063952273,0.034841572,0.065962979,0.054026649,0.055229731,0.072085436,0.064335996,0.073674909,0.048935634,0.056642302,0.054818885,0.060427086,0.044630645,0.070147956,0.057803911,0.073869097,0.073212315,0.086078142,0.076234347,0.035199536,0.082021538,0.09334802,0.068425841,0.063667855,0.058787799,0.080862142,0.054420636,0.075481401,0.085063952,0.060450326,0.085512393,0.088794363,0.087674836,0.08175705,0.043584029,0.054358124,0.07271605,0.048393762,0.062705168,0.086867167,0.074907262,0.080913504,0.070950792,0.078577584,0.07803606,0.069102392,0.063991681,0.048785905,0.081063158,0.073958381,0.03820245,0.053775039,0.051667736,0.064370271,0.072650965,0.063459471,0.072162258,0.068330954,0.081386139,0.065049373,0.031421884,0.085952888,0.067002192,0.031719022,0.030440322,0.038175263,0.046074871,0.036262664,0.035760837,0.025825608,0.071955044,0.076637047,0.076311497,0.067222674,0.067233495,0.070713232,0.027051281,0.055394507,0.049164046,0.07579413,0.079982162,0.054582136
99thPercentile_NH_F36,num,Nuclear,Nuclear,0.087825953,0.066613077,0.062981334,0.076516886,0.06831711,0.08579651,0.072502362,0.096343251,0.072614835,0.087721551,0.08861692,0.083906198,0.054741692,0.083516332,0.086751874,0.073025032,0.082683322,0.0953908,0.081081817,0.041418192,0.084460677,0.067759909,0.071601762,0.091189521,0.081230344,0.093774874,0.061592224,0.074474826,0.067842518,0.076230136,0.057789673,0.085930805,0.073224859,0.092717604,0.090683257,0.104997331,0.095507444,0.047331907,0.096526241,0.110834016,0.082887719,0.079324927,0.076025944,0.101216395,0.070634303,0.094421506,0.10658219,0.075227663,0.104864595,0.110200399,0.105607442,0.099943847,0.057652533,0.074470143,0.09432968,0.06110873,0.080769666,0.106798294,0.095134538,0.100435606,0.087866931,0.097693133,0.097224233,0.086966277,0.081230368,0.063623277,0.100326112,0.09312885,0.049840121,0.067142595,0.069168614,0.079851683,0.09064684,0.077748824,0.09183389,0.086920016,0.102258646,0.080660271,0.041171211,0.107937869,0.08422933,0.042560524,0.040047126,0.050820163,0.059087464,0.047393862,0.047758009,0.033973935,0.089490793,0.096007183,0.093667028,0.085499818,0.084021481,0.089019467,0.037324397,0.067455188,0.0617432,0.092903375,0.096454358,0.073055132
maximum_NH_F36,num,Nuclear,Nuclear,0.134399305,0.108095111,0.11736836,0.120518323,0.101117553,0.160780329,0.123706194,0.169975975,0.11063741,0.133027964,0.144010232,0.131066351,0.098908576,0.131122667,0.139871259,0.118761047,0.142295953,0.158284581,0.136340587,0.042445528,0.133731403,0.128822207,0.10255977,0.231925641,0.156231496,0.155051833,0.126214633,0.117216804,0.106913158,0.152521238,0.097749821,0.12531983,0.121385734,0.151700081,0.182518222,0.146858069,0.137640336,0.076969401,0.127932163,0.16460079,0.147641225,0.128399436,0.128888614,0.150619584,0.135563577,0.141154944,0.17007875,0.111700235,0.16162439,0.15366638,0.141673301,0.132190371,0.102629498,0.150019136,0.146884863,0.117377686,0.122483145,0.15531556,0.135886602,0.156033756,0.146398314,0.141628331,0.155874614,0.138811839,0.13330567,0.096855728,0.203148684,0.140718848,0.088410544,0.112546759,0.127865742,0.137303913,0.144466644,0.130248893,0.136138169,0.15111409,0.17850023,0.104340582,0.064936898,0.159131167,0.155244693,0.089601511,0.073170522,0.091106328,0.094486306,0.068837779,0.087306914,0.122985107,0.126025486,0.179177602,0.153913657,0.148492823,0.127917435,0.138454534,0.069702366,0.130308305,0.096386975,0.133894564,0.150797422,0.128462312
entropy_NH_F36,num,Nuclear,Nuclear,5.053844613,5.395902955,5.363470475,5.148434111,5.23756318,5.124998837,5.077093022,4.895232856,5.389057085,5.103206297,5.238846627,5.110869736,5.583622356,5.307714589,5.040287726,5.283525289,5.165551502,4.996790976,5.283254556,3.008449241,5.24469902,5.318930219,4.117015052,5.260923592,5.377703524,4.986324492,5.393930426,5.232302699,5.356681491,5.353691493,5.241348098,5.070456577,5.271563173,4.925944876,4.975718714,5.016574412,5.014691676,5.028649845,3.840485789,4.935713952,5.089839227,5.405866543,5.09398604,4.249285725,4.818369912,5.049415779,4.813686168,4.758484014,4.784383502,4.99259933,4.945891081,4.500549374,4.473103403,5.533283225,4.907962473,5.21701256,5.240624058,4.869586326,4.773114416,3.773150806,5.274792921,4.798855533,5.006212852,4.925423821,5.1364383,5.254568233,4.769672474,4.962047738,4.490543653,5.075011499,5.065856134,4.660211096,5.032005241,4.970456978,4.910185024,5.000212749,4.957580017,5.004338131,4.837418925,4.900870242,5.24403267,5.386158697,5.25085026,5.18996776,5.268780367,5.227932075,5.270374587,5.420870096,5.099326271,4.88011798,4.745655513,4.87156337,5.155473802,4.763128722,5.275041202,5.274821276,5.162089718,4.98167279,5.234536153,5.374929846
minimum_NH_F37,num,Nuclear,Nuclear,789.7879891,600.3445387,1278.631777,1352.416029,1676.384981,775.9585388,1335.816122,1322.954468,1721.960958,1274.857698,1319.031609,1180.351721,1131.464454,569.4040131,1000.615548,1329.335022,1024.852687,1249.572624,906.7367022,1320.317821,783.85056,1392.596056,1363.832847,1440.43684,930.0342891,1239.982777,1200.297044,1073.06993,994.4012811,2146.368847,1255.406508,927.250647,1877.649042,1270.636499,1178.024603,1264.379755,1204.497652,562.7294239,2818.901186,2800.198713,610.8539737,1270.79012,1537.492147,2329.145629,771.6111975,1767.134935,1846.378953,1336.126911,1544.022524,1412.072292,1396.168918,2338.650772,1486.424817,1150.553918,1221.913668,1077.184877,1149.003169,1469.99862,1728.661789,3189.082794,2127.26841,1705.280332,1770.30282,703.382052,1439.322596,794.4128473,1088.411344,1071.387052,1164.876973,762.5595477,910.5327168,1070.277763,995.1357634,1087.860161,1329.624104,1490.860933,922.6545252,1278.546537,1173.739812,1558.650386,1066.392055,597.3314639,510.0021136,644.9287052,834.8511942,646.1658235,533.7567918,435.7127042,1551.230263,2352.864603,2216.834848,2495.227999,2069.302559,2304.76965,406.2107266,1689.096778,1251.204389,955.8756754,1027.74392,922.2146761
1thPercentile_NH_F37,num,Nuclear,Nuclear,3792.77115,3541.461441,3186.910275,3475.567624,3575.621695,3735.528571,3740.194201,3642.343241,3685.367051,3332.491185,4014.888652,2710.063419,2782.424961,2917.938675,3367.398641,3323.601173,2699.709659,3226.659774,2523.679277,2319.775463,3133.291911,3842.757627,2845.0959,3727.905943,3957.170926,3005.616788,3440.713548,2488.394342,3356.405038,4163.739267,2860.575062,3163.858564,3798.297063,3559.479725,3309.136664,3925.143203,3718.362707,1625.300766,4290.08812,4697.239292,3970.155784,3989.23665,3951.436598,3898.22818,1678.541569,3745.263447,4123.940647,3554.413031,3556.612232,3792.991832,4133.090713,4017.457559,3114.162323,2483.685289,2580.025383,2817.355166,2751.430024,3646.239784,3735.262723,4000.528689,4055.59096,3909.133608,3688.79574,2932.482474,3252.948191,2156.99172,3441.895261,3466.329137,2171.568675,2523.536394,2174.36322,2874.144443,3281.809753,2561.356323,3471.558894,3589.412844,2736.135758,2554.648941,2260.132716,4101.067839,3588.575388,1340.61467,1289.558033,1239.741189,1750.634882,1490.272466,1233.223986,1038.885079,3955.956665,4147.749132,4087.006633,4061.145364,3824.279054,4107.627943,1185.881804,3601.473809,2871.747068,2652.728684,3792.996025,2417.806147
5thPercentile_NH_F37,num,Nuclear,Nuclear,4956.646558,4917.419412,4328.979675,4463.724604,4530.499131,4739.682906,4915.686372,5013.936034,4806.658983,4662.55706,5410.140575,3940.053845,4077.977822,4232.427347,4781.465724,4375.37842,3882.568375,4532.507372,4015.600407,3065.581543,4369.647125,4923.840311,3835.220102,5078.27539,5203.948819,4207.720742,4537.032147,3438.717232,4518.702652,5296.081302,3832.356292,4579.136855,4986.580223,4768.494197,4662.934816,5462.626414,4843.620243,2216.979662,5208.213031,5899.91349,5041.709383,5134.167356,4904.544012,5024.938509,2360.221519,4825.266692,5328.225922,4463.411071,4628.343653,4962.428842,5256.570642,5191.046535,4044.750749,3395.816541,3688.378835,3913.902413,3749.84349,4922.090241,4844.237918,5015.724574,5121.562001,4902.903084,4832.415831,4245.867586,4130.677389,3043.832626,4457.678716,4851.881665,3095.907635,3626.874755,3125.079077,4095.148505,4505.874367,3773.751179,4653.575351,4801.201204,3956.931951,3708.630271,3176.392081,5439.82388,5086.803144,1871.053918,1763.515583,1791.407807,2631.792351,2194.570854,1902.950322,1451.81847,4982.675768,5075.835459,5319.563192,5129.176453,4880.854579,5180.004464,1742.148117,4572.607188,3662.524855,3895.672147,4878.256501,3386.2932
10thPercentile_NH_F37,num,Nuclear,Nuclear,5564.231285,5613.766745,4973.263528,5038.29625,5115.304522,5372.386929,5588.223187,5661.810766,5399.784967,5357.134759,6049.203687,4717.170939,4758.974695,4928.619908,5438.205069,4996.534441,4532.760037,5187.973521,4743.849702,3774.502911,5071.605801,5484.362386,4518.64626,5738.554729,5836.871888,4873.529537,5135.135312,3986.234075,5195.570121,5889.790094,4369.712468,5280.726597,5592.048441,5452.676988,5388.67548,6148.492364,5450.221915,2557.657972,5887.198683,6558.230308,5633.210226,5755.964731,5500.893419,5726.543332,2809.414883,5465.98501,5975.923208,5004.107825,5236.802796,5657.199267,5910.854957,5801.419564,4658.743332,3952.149996,4321.170761,4470.769773,4334.048146,5666.206574,5432.803138,5684.045471,5717.837726,5544.042253,5452.448687,4938.177644,4630.953686,3633.995061,5049.781386,5478.544912,3564.852491,4247.082337,3678.621865,4833.308367,5140.199872,4483.584187,5281.928799,5478.265811,4686.71611,4473.68006,3622.439041,6091.136065,5782.619955,2192.246086,2072.330169,2148.759013,3171.602295,2617.18773,2353.18978,1708.232051,5616.823101,5642.420302,5905.458013,5729.028555,5493.550641,5731.533564,2057.576073,5033.943596,4161.219534,4682.802394,5475.425045,4013.774388
25thPercentile_NH_F37,num,Nuclear,Nuclear,6500.165235,6694.23918,5968.654274,5985.407547,6087.579947,6429.375434,6658.371167,6642.301007,6379.216744,6443.469421,6986.269138,5945.189048,5859.831262,6076.44904,6472.323162,6051.347094,5588.560661,6321.768255,5863.017871,4627.80551,6192.283811,6462.329954,5806.814054,6791.427158,6808.346206,6017.571956,6181.271032,4967.126361,6232.939535,6905.2124,5302.575082,6416.103892,6548.477828,6511.749654,6518.156457,7254.617955,6439.748781,3258.528696,6952.059176,7616.114676,6624.437676,6737.556409,6485.555406,6850.371979,3683.455849,6575.591006,7095.928236,5961.42878,6280.168094,6804.817316,6952.410367,6891.985394,5602.213484,4880.134042,5508.673405,5511.1897,5338.197286,6841.439282,6579.166543,6604.723119,6729.989883,6604.958163,6595.727607,6048.822506,5578.670346,4744.11248,6078.083167,6518.274105,4393.13214,5146.224266,4617.64737,6206.186113,6212.287092,5721.430485,6265.05793,6470.348166,5999.850411,5923.016762,4489.531767,7053.826695,6771.559254,2808.514335,2666.289875,2794.947758,4183.046017,3422.119977,3098.386094,2214.322074,6646.745838,6596.444881,6897.464652,6757.025494,6558.973343,6739.730541,2632.867085,5764.054023,5062.10698,6004.537182,6404.309673,5104.401393
median_NH_F37,num,Nuclear,Nuclear,7499.61095,7769.93638,7068.014901,7015.595149,7143.163739,7570.193239,7751.765244,7557.671806,7463.195244,7588.684821,7906.671224,7183.592634,7069.961954,7258.470035,7456.294681,7197.996337,6724.635876,7448.510388,6900.230478,5709.092382,7443.083543,7449.534637,7082.024207,7864.068311,7829.696901,7156.82137,7331.461313,6267.007904,7365.617889,7995.21218,6341.459305,7540.868798,7543.737273,7582.109325,7644.333611,8242.30583,7420.391603,4126.137683,8011.022824,8711.927409,7685.322437,7758.678951,7690.966568,8080.21972,4908.035468,7768.223544,8316.195815,6936.37786,7606.522966,8183.856201,8053.497509,7999.185488,6644.055909,6021.778855,6890.729165,6615.850617,6548.404968,8009.249702,7689.739587,7688.576343,7830.627978,7863.60566,7871.776835,7176.358151,6728.78357,6075.537414,7156.516737,7581.796026,5426.588757,6026.615287,5764.495915,7530.964838,7351.807607,7032.265886,7301.273042,7534.513405,7657.966831,7272.716613,5421.036424,8021.092567,7759.692837,3654.181572,3395.724088,3629.226629,5357.173177,4460.617182,4095.254557,2880.263645,7812.314215,7684.692697,7953.040697,7915.697306,7776.529302,7929.468672,3323.786729,6482.807073,6167.233562,7371.897516,7340.530354,6402.007233
mean_NH_F37,num,Nuclear,Nuclear,7439.818365,7697.768783,7041.013537,7005.039531,7119.390752,7474.506126,7705.689995,7478.469593,7451.350704,7506.892832,7849.297202,7062.237424,7075.890877,7177.818258,7371.599537,7167.7397,6684.282064,7335.495914,6803.780649,5699.918422,7364.013974,7412.803354,6987.049382,7793.01351,7798.782559,7066.0431,7307.990641,6305.353581,7320.980291,7938.378395,6349.398283,7381.491261,7506.140998,7451.417623,7532.444274,8147.32764,7368.754391,4233.824606,8008.855916,8662.712169,7663.063115,7695.412008,7732.382618,8002.479953,4918.450852,7732.317186,8326.531308,6926.679656,7638.799703,8118.216191,7976.953393,7955.926392,6638.21462,6151.722664,6858.037731,6563.837457,6582.558359,7883.816531,7623.857719,7602.315972,7778.934677,7821.489476,7850.58701,7084.662438,6735.554313,6053.231014,7122.356082,7489.01301,5480.318874,5941.688291,5834.678829,7331.801122,7258.458227,6869.350791,7256.579328,7461.037089,7532.040491,7041.013815,5525.463582,7988.142549,7672.18666,3796.704275,3483.656259,3749.482788,5284.232492,4493.206728,4199.037713,3029.23208,7822.12615,7728.852202,7935.071549,7977.031464,7792.928145,7974.560216,3452.665101,6455.173327,6211.029161,7199.750159,7259.292157,6459.552621
75thPercentile_NH_F37,num,Nuclear,Nuclear,8428.724122,8793.040492,8121.721162,8035.998362,8158.454446,8595.83636,8811.58999,8413.328195,8530.908451,8619.977968,8786.37315,8288.113452,8286.411822,8351.626477,8375.70561,8288.995158,7804.442694,8450.944089,7877.558458,6880.549799,8575.899232,8404.141145,8263.459781,8886.469592,8828.043679,8188.349193,8443.677154,7587.259713,8444.367144,8983.252559,7375.8067,8461.463569,8503.668654,8491.018027,8641.43736,9171.212753,8365.125525,5109.360304,9113.172987,9744.570192,8730.537285,8716.315435,8909.366655,9178.4857,6056.891435,8917.090768,9585.516652,7923.849668,8936.701293,9435.34663,9056.631192,9082.411858,7705.819981,7353.071081,8265.82415,7662.629665,7786.829333,9027.625646,8719.788158,8607.229653,8845.92219,9030.114348,9114.906832,8180.46648,7838.846014,7335.322546,8209.911185,8533.765028,6515.362991,6809.083663,7003.465019,8595.926113,8353.540059,8137.747616,8275.774413,8484.315399,9106.32813,8299.147308,6533.03983,8996.015213,8667.929546,4652.075299,4214.611367,4611.303524,6392.299708,5519.298092,5208.396048,3690.274927,9004.127835,8792.902131,8988.089833,9166.226594,8987.912917,9141.124977,4145.577453,7173.586098,7275.271904,8518.880501,8179.602513,7764.109435
90thPercentile_NH_F37,num,Nuclear,Nuclear,9251.007654,9657.406402,9089.048851,8946.130124,9079.296955,9398.816527,9725.485035,9154.121546,9465.343053,9541.943106,9575.664903,9199.344516,9393.606151,9277.193833,9174.340336,9282.395837,8771.661815,9292.310621,8690.369347,7750.483237,9553.183094,9256.695129,9212.477428,9735.361288,9751.410622,9089.716247,9432.830266,8729.818983,9375.94251,9905.464292,8328.746102,9224.932814,9366.211616,9266.510736,9505.185022,10004.05219,9218.482803,6037.599958,9993.499423,10684.21187,9633.894876,9538.814374,10026.3756,10208.6681,7057.794146,9915.122727,10639.01747,8792.721927,10116.2811,10488.86721,9948.477166,9950.142248,8599.784297,8569.143253,9309.051192,8533.217174,8858.026681,9898.962614,9609.857271,9435.810858,9756.308226,10087.33944,10173.71866,9075.380847,8838.410379,8384.049861,9086.844092,9370.583755,7500.616524,7501.221143,8100.436874,9449.308929,9213.586489,8963.214316,9176.578115,9345.589968,10173.76788,9148.989202,7553.012226,9848.544817,9475.262094,5625.970775,4986.079451,5506.778977,7251.260389,6399.546671,6197.898871,4574.403328,10005.16976,9883.678155,9928.388193,10285.97675,10078.05632,10308.88208,5030.377937,7831.910241,8309.017724,9424.975927,8916.867554,8985.470674
95thPercentile_NH_F37,num,Nuclear,Nuclear,9685.478542,10203.85012,9634.258917,9454.569256,9588.413969,9865.161416,10276.24343,9622.790547,10021.82366,10106.91599,10069.43451,9724.526043,10077.72938,9838.677835,9622.807015,9898.973442,9345.215895,9763.315777,9182.8013,8044.543075,10101.03647,9742.933611,9787.369855,10244.7855,10274.37314,9635.448512,9999.584799,9376.156157,9939.82166,10486.97294,8900.750313,9670.411835,9874.528254,9717.180735,9960.250863,10435.71182,9707.092207,6622.91514,10615.85946,11218.32229,10221.37237,10025.64587,10702.3249,10821.94975,7642.618599,10506.46613,11285.63861,9328.335397,10799.34127,11114.86407,10445.40471,10581.36525,9140.516477,9258.778152,9842.613121,9056.713146,9497.848969,10429.20617,10170.72619,10018.69409,10294.50089,10672.58107,10783.73868,9599.087297,9421.642703,8976.534727,9671.90168,9867.420029,8091.147292,7957.221807,8771.695783,9922.684543,9717.730825,9433.328286,9710.180083,9868.130579,10724.17407,9640.794766,8169.65677,10340.38678,9996.973369,6195.816943,5476.789664,6030.900263,7772.029123,6931.26153,6810.062431,5132.787206,10657.67148,10548.89792,10502.27233,10927.08411,10749.23208,11016.01068,5594.875619,8249.806349,8935.16869,9940.146015,9345.727712,9673.501766
99thPercentile_NH_F37,num,Nuclear,Nuclear,10652.90839,11239.12412,10708.8243,10550.32888,10663.49801,10832.30581,11317.53556,10599.4366,11094.75262,11188.732,11017.97178,10737.99121,11433.903,10883.05433,10567.39305,10955.3821,10406.76016,10679.98184,10160.24128,9145.944839,11100.85849,10662.97457,10954.12898,11218.33487,11293.46964,10691.61943,11159.48906,10373.62577,11011.9801,11571.63741,10034.61581,10558.96925,10918.11683,10584.88918,10907.15634,11455.97938,10655.91337,7731.579628,11610.01368,12322.05337,11264.47721,10999.23437,11958.61769,11923.93165,8701.84258,11603.59225,12520.76516,10365.43671,12256.63841,12268.96812,11471.25711,11694.9016,10196.31032,10391.73964,10854.90156,10047.02957,10740.40934,11384.86477,11230.00258,10641.49387,11370.74802,11847.83057,11978.7006,10697.00032,10497.64452,10143.81606,10660.26142,10802.79512,9214.966423,8780.819129,10037.07559,10901.57509,10720.58141,10396.698,10692.10928,10915.14833,11852.41161,10662.04158,9337.277088,11328.95378,10936.16163,7223.952859,6484.05855,7165.785671,8748.742352,7899.223759,7865.386486,6196.049546,11778.57616,11819.37101,11580.22402,12316.55139,12050.13699,12360.65169,6756.451342,9142.633586,10147.22888,10900.5465,10285.51942,10906.60548
